Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Gene Type	Input ID	Gene Name or Symbol	
PF3D7_0702500	PF3D7_0702500.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:104,957..105,989(-)	Plasmodium exported protein, unknown function	protein coding	PF3D7_0702500	N/A	
PF3D7_0702600	PF3D7_0702600.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:109,915..110,178(+)	chitinase, fragment	protein coding	PF3D7_0702600	N/A	
PF3D7_0702700	PF3D7_0702700.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:111,473..111,545(-)	tRNA Alanine	tRNA encoding	PF3D7_0702700	N/A	
PF3D7_0702800	PF3D7_0702800.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:112,049..112,132(+)	tRNA Tyrosine	tRNA encoding	PF3D7_0702800	N/A	
PF3D7_0702900	PF3D7_0702900.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:113,144..113,948(-)	centrin, putative	protein coding	PF3D7_0702900	N/A	
PF3D7_0703000	PF3D7_0703000.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:115,239..120,770(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0703000	N/A	
PF3D7_0703100	PF3D7_0703100.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:121,414..121,956(+)	cytosolic iron-sulfur assembly component 2, putative	protein coding	PF3D7_0703100	CIA2	
PF3D7_0703200	PF3D7_0703200.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:122,513..127,135(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0703200	N/A	
PF3D7_0703300	PF3D7_0703300.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:128,540..128,980(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0703300	N/A	
PF3D7_0703400	PF3D7_0703400.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:129,370..131,832(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0703400	N/A	
PF3D7_0703500	PF3D7_0703500.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:135,606..142,505(+)	erythrocyte membrane-associated antigen	protein coding	PF3D7_0703500	N/A	
PF3D7_0703600	PF3D7_0703600.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:144,019..145,953(+)	conserved protein, unknown function	protein coding	PF3D7_0703600	N/A	
PF3D7_0703700	PF3D7_0703700.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:146,645..147,394(-)	conserved protein, unknown function	protein coding	PF3D7_0703700	N/A	
PF3D7_0703800	PF3D7_0703800.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:149,804..152,980(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0703800	N/A	
PF3D7_0703900	PF3D7_0703900.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:153,320..166,396(-)	conserved Plasmodium membrane protein, unknown function	protein coding	PF3D7_0703900	N/A	
PF3D7_0704000	PF3D7_0704000.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:167,489..177,295(-)	conserved Plasmodium membrane protein, unknown function	protein coding	PF3D7_0704000	N/A	
PF3D7_0704100	PF3D7_0704100.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:180,036..190,715(+)	basal complex transmembrane protein 2	protein coding	PF3D7_0704100	BTP2	
PF3D7_0704200	PF3D7_0704200.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:191,309..194,890(-)	tRNA m5C-methyltransferase, putative	protein coding	PF3D7_0704200	N/A	
PF3D7_0704300	PF3D7_0704300.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:197,691..203,249(+)	conserved Plasmodium membrane protein, unknown function	protein coding	PF3D7_0704300	N/A	
PF3D7_0704400	PF3D7_0704400.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:204,718..207,750(+)	phosphoinositide-binding protein, putative	protein coding	PF3D7_0704400	N/A	
PF3D7_0704500	PF3D7_0704500.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:208,690..213,501(-)	serine/threonine protein kinase, putative	protein coding	PF3D7_0704500	N/A	
PF3D7_0704600	PF3D7_0704600.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:216,024..229,072(-)	HECT-type E3 ubiquitin ligase UT	protein coding	PF3D7_0704600	UT	
PF3D7_0704700	PF3D7_0704700.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:233,401..237,414(+)	phosphopantetheine adenylyltransferase, putative	protein coding	PF3D7_0704700	PPAT	
PF3D7_0704800	PF3D7_0704800.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:238,159..242,052(-)	protein phosphatase PPM12, putative	protein coding	PF3D7_0704800	PPM12	
PF3D7_0704900	PF3D7_0704900.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:243,898..245,016(-)	peptide chain release factor 2	protein coding	PF3D7_0704900	RF2	
PF3D7_0705000	PF3D7_0705000.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:246,259..250,152(-)	mRNA cap guanine-N7 methyltransferase, putative	protein coding	PF3D7_0705000	N/A	
PF3D7_0705100	PF3D7_0705100.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:252,282..255,251(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0705100	N/A	
PF3D7_0705200	PF3D7_0705200.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:256,086..260,684(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0705200	N/A	
PF3D7_0705300	PF3D7_0705300.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:261,977..264,454(+)	origin recognition complex subunit 2	protein coding	PF3D7_0705300	ORC2	
PF3D7_0705400	PF3D7_0705400.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:264,973..267,438(-)	DNA replication licensing factor MCM7	protein coding	PF3D7_0705400	MCM7	
PF3D7_0705500	PF3D7_0705500.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:270,022..278,706(-)	inositol-phosphate phosphatase, putative	protein coding	PF3D7_0705500	N/A	
PF3D7_0705600	PF3D7_0705600.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:281,035..284,433(-)	RNA helicase, putative	protein coding	PF3D7_0705600	N/A	
PF3D7_0705700	PF3D7_0705700.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:285,472..286,166(-)	40S ribosomal protein S29, putative	protein coding	PF3D7_0705700	N/A	
PF3D7_0705800	PF3D7_0705800.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:287,597..289,088(-)	cysteine-rich secretory protein, putative	protein coding	PF3D7_0705800	N/A	
PF3D7_0705900	PF3D7_0705900.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:290,100..291,220(-)	ATP synthase subunit C, putative	protein coding	PF3D7_0705900	N/A	
PF3D7_0706000	PF3D7_0706000.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:293,400..297,089(+)	importin-7, putative	protein coding	PF3D7_0706000	N/A	
PF3D7_0706100	PF3D7_0706100.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:297,506..303,059(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0706100	N/A	
PF3D7_0706200	PF3D7_0706200.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:304,315..304,755(+)	conserved protein, unknown function	protein coding	PF3D7_0706200	N/A	
PF3D7_0706300	PF3D7_0706300.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:305,563..306,032(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0706300	N/A	
PF3D7_0706400	PF3D7_0706400.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:306,855..307,133(-)	60S ribosomal protein L37	protein coding	PF3D7_0706400	RPL37	
PF3D7_0706500	PF3D7_0706500.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:309,902..315,022(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0706500	N/A	
PF3D7_0706600	PF3D7_0706600.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:320,248..322,281(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0706600	N/A	
PF3D7_0706700	PF3D7_0706700.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:322,907..325,528(+)	DNA mismatch repair protein MSH2, putative	protein coding	PF3D7_0706700	MSH2-2	
PF3D7_0706800	PF3D7_0706800.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:326,072..326,144(+)	tRNA Threonine	tRNA encoding	PF3D7_0706800	N/A	
PF3D7_0706900	PF3D7_0706900.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:326,726..326,797(-)	tRNA Histidine	tRNA encoding	PF3D7_0706900	N/A	
PF3D7_0707000	PF3D7_0707000.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:327,865..327,937(+)	tRNA Lysine	tRNA encoding	PF3D7_0707000	N/A	
PF3D7_0707100	PF3D7_0707100.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:329,012..329,084(-)	tRNA Lysine	tRNA encoding	PF3D7_0707100	N/A	
PF3D7_0707200	PF3D7_0707200.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:329,936..336,325(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0707200	N/A	
PF3D7_0707300	PF3D7_0707300.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:338,885..342,083(+)	rhoptry-associated membrane antigen	protein coding	PF3D7_0707300	RAMA	
PF3D7_0707400	PF3D7_0707400.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:343,912..345,903(+)	AAA family ATPase, putative	protein coding	PF3D7_0707400	N/A	
PF3D7_0707420	PF3D7_0707420.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:383,172..383,519(+)	nucleolar RNA snoR36	snoRNA encoding	PF3D7_0707420	N/A	
PF3D7_0707500	PF3D7_0707500.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:348,277..353,082(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0707500	N/A	
PF3D7_0707600	PF3D7_0707600.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:353,986..354,720(+)	mediator of RNA polymerase II transcription subunit 10, putative	protein coding	PF3D7_0707600	MED10	
PF3D7_0707700	PF3D7_0707700.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:357,700..360,585(+)	E3 ubiquitin-protein ligase, putative	protein coding	PF3D7_0707700	N/A	
PF3D7_0707800	PF3D7_0707800.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:362,005..365,779(+)	RAP protein, putative	protein coding	PF3D7_0707800	N/A	
PF3D7_0707900	PF3D7_0707900.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:366,929..367,708(+)	ribosomal protein S8e, putative	protein coding	PF3D7_0707900	N/A	
PF3D7_0708000	PF3D7_0708000.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:368,707..371,672(+)	cytoskeleton associated protein, putative	protein coding	PF3D7_0708000	N/A	
PF3D7_0708100	PF3D7_0708100.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:372,897..373,106(-)	DNA-directed RNA polymerases I, II, and III subunit RPABC5, putative	protein coding	PF3D7_0708100	RPB10	
PF3D7_0708200	PF3D7_0708200.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:374,243..377,393(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0708200	N/A	
PF3D7_0708300	PF3D7_0708300.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:378,031..379,305(+)	EKC/KEOPS complex subunit BUD32	protein coding	PF3D7_0708300	BUD32	
PF3D7_0708400	PF3D7_0708400.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:381,592..384,614(+)	heat shock protein 90	protein coding	PF3D7_0708400	HSP90	
PF3D7_0708500	PF3D7_0708500.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:385,583..388,321(-)	heat shock protein 86 family protein	protein coding	PF3D7_0708500	N/A	
PF3D7_0708600	PF3D7_0708600.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:389,473..390,365(-)	inner membrane complex protein 1d, putative	protein coding	PF3D7_0708600	IMC1d	
PF3D7_0708700	PF3D7_0708700.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:391,502..392,188(-)	Cg8 protein	protein coding	PF3D7_0708700	N/A	
PF3D7_0708800	PF3D7_0708800.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:395,711..398,332(+)	heat shock protein 110	protein coding	PF3D7_0708800	HSP110c	
PF3D7_0708900	PF3D7_0708900.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:399,290..400,243(-)	protein SCO1, putative	protein coding	PF3D7_0708900	SCO1	
PF3D7_0709000	PF3D7_0709000.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:403,222..406,317(+)	chloroquine resistance transporter	protein coding	PF3D7_0709000	CRT	
PF3D7_0709050	PF3D7_0709050.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:406,820..407,448(-)	small nucleolar RNA	snoRNA encoding	PF3D7_0709050	N/A	
PF3D7_0709100	PF3D7_0709100.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:408,215..411,961(+)	Cg1 protein	protein coding	PF3D7_0709100	N/A	
PF3D7_0709200	PF3D7_0709200.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:412,343..413,161(-)	glutaredoxin-like protein	protein coding	PF3D7_0709200	GLP3	
PF3D7_0709300	PF3D7_0709300.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:413,560..421,749(-)	Cg2 protein	protein coding	PF3D7_0709300	CG2	
PF3D7_0709400	PF3D7_0709400.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:423,236..427,234(-)	Cg7 protein	protein coding	PF3D7_0709400	N/A	
PF3D7_0709500	PF3D7_0709500.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:428,723..429,346(+)	nucleic acid-binding protein, putative	protein coding	PF3D7_0709500	N/A	
PF3D7_0709600	PF3D7_0709600.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:429,857..433,758(-)	ribonucleases P/MRP protein subunit POP1, putative	protein coding	PF3D7_0709600	POP1	
PF3D7_0709700	PF3D7_0709700.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:435,089..436,195(-)	prodrug activation and resistance esterase	protein coding	PF3D7_0709700	PARE	
PF3D7_0709800	PF3D7_0709800.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:437,900..438,094(+)	conserved protein, unknown function	protein coding	PF3D7_0709800	N/A	
PF3D7_0709900	PF3D7_0709900.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:438,557..445,881(-)	conserved protein, unknown function	protein coding	PF3D7_0709900	N/A	
PF3D7_0710000	PF3D7_0710000.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:447,515..458,496(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0710000	N/A	
PF3D7_0710100	PF3D7_0710100.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:460,057..461,436(+)	conserved protein, unknown function	protein coding	PF3D7_0710100	N/A	
PF3D7_0710200	PF3D7_0710200.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:463,105..471,837(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0710200	N/A	
PF3D7_0710300	PF3D7_0710300.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:472,501..473,541(-)	conserved protein, unknown function	protein coding	PF3D7_0710300	N/A	
PF3D7_0710400	PF3D7_0710400.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:474,623..475,720(+)	DNA repair protein RAD14, putative	protein coding	PF3D7_0710400	RAD14	
PF3D7_0710500	PF3D7_0710500.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:476,116..477,552(-)	conserved protein, unknown function	protein coding	PF3D7_0710500	N/A	
PF3D7_0710600	PF3D7_0710600.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:478,468..479,138(-)	60S ribosomal protein L34	protein coding	PF3D7_0710600	RPL34	
PF3D7_0710700	PF3D7_0710700.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:481,369..481,974(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0710700	N/A	
PF3D7_0710800	PF3D7_0710800.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:482,701..483,831(-)	protein transport protein USE1, putative	protein coding	PF3D7_0710800	USE1	
PF3D7_0710900	PF3D7_0710900.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:484,838..486,037(+)	50S ribosomal protein L1, mitochondrial, putative	protein coding	PF3D7_0710900	RPL1	
PF3D7_0711000	PF3D7_0711000.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:487,281..490,970(-)	AAA family ATPase, CDC48 subfamily	protein coding	PF3D7_0711000	CDC48	
PF3D7_0711100	PF3D7_0711100.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:492,519..493,232(-)	conserved protein, unknown function	protein coding	PF3D7_0711100	N/A	
PF3D7_0711200	PF3D7_0711200.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:495,238..498,240(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0711200	N/A	
PF3D7_0711300	PF3D7_0711300.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:499,336..499,695(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0711300	N/A	
PF3D7_0711400	PF3D7_0711400.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:500,408..502,594(-)	histone deacetylase complex subunit SAP18, putative	protein coding	PF3D7_0711400	SAP18	
PF3D7_0711500	PF3D7_0711500.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:505,245..507,311(+)	regulator of chromosome condensation, putative	protein coding	PF3D7_0711500	N/A	
PF3D7_0711600	PF3D7_0711600.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:508,474..508,609(+)	Plasmodium RNA of unknown function RUF6	non protein coding	PF3D7_0711600	N/A	
PF3D7_0711700	PF3D7_0711700.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:511,950..519,425(-)	erythrocyte membrane protein 1, PfEMP1	protein coding	PF3D7_0711700	VAR	
PF3D7_0711800	PF3D7_0711800.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:523,147..523,281(+)	Plasmodium RNA of unknown function RUF6	non protein coding	PF3D7_0711800	N/A	
PF3D7_0711900	PF3D7_0711900.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:525,063..526,320(-)	rifin, pseudogene	protein coding	PF3D7_0711900	RIF	
PF3D7_0712000	PF3D7_0712000.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:527,338..535,131(-)	erythrocyte membrane protein 1, PfEMP1	protein coding	PF3D7_0712000	VAR	
PF3D7_0712100	PF3D7_0712100.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:538,520..538,654(+)	Plasmodium RNA of unknown function RUF6	non protein coding	PF3D7_0712100	N/A	
PF3D7_0712200	PF3D7_0712200.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:540,343..541,541(-)	rifin, pseudogene	protein coding	PF3D7_0712200	RIF	
PF3D7_0712300	PF3D7_0712300.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:542,906..550,520(-)	erythrocyte membrane protein 1, PfEMP1	protein coding	PF3D7_0712300	VAR	
PF3D7_0712400	PF3D7_0712400.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:552,158..559,078(-)	erythrocyte membrane protein 1, PfEMP1	protein coding	PF3D7_0712400	VAR	
PF3D7_0712500	PF3D7_0712500.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:562,906..564,160(-)	rifin, pseudogene	protein coding	PF3D7_0712500	RIF	
PF3D7_0712600	PF3D7_0712600.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:566,726..574,308(-)	erythrocyte membrane protein 1, PfEMP1	protein coding	PF3D7_0712600	VAR	
PF3D7_0712700	PF3D7_0712700.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:577,945..578,079(+)	Plasmodium RNA of unknown function RUF6	non protein coding	PF3D7_0712700	N/A	
PF3D7_0712800	PF3D7_0712800.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:581,386..588,923(-)	erythrocyte membrane protein 1, PfEMP1	protein coding	PF3D7_0712800	VAR	
PF3D7_0712900	PF3D7_0712900.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:590,326..597,733(-)	erythrocyte membrane protein 1, PfEMP1	protein coding	PF3D7_0712900	VAR	
PF3D7_0713000	PF3D7_0713000.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:602,141..603,381(+)	rifin	protein coding	PF3D7_0713000	RIF	
PF3D7_0713100	PF3D7_0713100.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:605,653..606,440(+)	Pfmc-2TM Maurer's cleft two transmembrane protein	protein coding	PF3D7_0713100	MC-2TM	
PF3D7_0713200	PF3D7_0713200.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:607,111..607,785(-)	exported protein family 1	protein coding	PF3D7_0713200	EPF1	
PF3D7_0713300	PF3D7_0713300.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:609,297..610,522(+)	erythrocyte membrane protein 1 (PfEMP1), pseudogene	protein coding	PF3D7_0713300	VAR	
PF3D7_0713400	PF3D7_0713400.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:612,458..613,740(+)	GPCR-like receptor SR25	protein coding	PF3D7_0713400	SR25	
PF3D7_0713500	PF3D7_0713500.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:614,385..617,249(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0713500	N/A	
PF3D7_0713600	PF3D7_0713600.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:617,933..620,867(+)	ribosomal protein S5, mitochondrial, putative	protein coding	PF3D7_0713600	N/A	
PF3D7_0713700	PF3D7_0713700.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:621,463..623,521(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0713700	N/A	
PF3D7_0713800	PF3D7_0713800.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:624,379..625,300(-)	negative elongation factor A, putative	protein coding	PF3D7_0713800	NELFA	
PF3D7_0713900	PF3D7_0713900.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:627,067..637,776(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0713900	N/A	
PF3D7_0714000	PF3D7_0714000.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:643,101..643,472(-)	histone H2B variant	protein coding	PF3D7_0714000	H2B.Z	
PF3D7_0714100	PF3D7_0714100.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:646,719..648,767(-)	MAATS1 domain-containing protein, putative	protein coding	PF3D7_0714100	N/A	
PF3D7_0714200	PF3D7_0714200.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:650,834..654,919(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0714200	N/A	
PF3D7_0714300	PF3D7_0714300.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:656,871..661,669(+)	palmitoyltransferase DHHC4, putative	protein coding	PF3D7_0714300	DHHC4	
PF3D7_0714400	PF3D7_0714400.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:662,284..663,407(-)	calmodulin, putative	protein coding	PF3D7_0714400	N/A	
PF3D7_0714500	PF3D7_0714500.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:664,956..666,167(+)	transcription elongation factor s-II, putative	protein coding	PF3D7_0714500	N/A	
PF3D7_0714600	PF3D7_0714600.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:667,985..669,712(+)	conserved protein, unknown function	protein coding	PF3D7_0714600	N/A	
PF3D7_0714700	PF3D7_0714700.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:670,795..670,866(+)	tRNA Asparagine	tRNA encoding	PF3D7_0714700	N/A	
PF3D7_0714800	PF3D7_0714800.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:671,656..671,735(+)	tRNA Leucine	tRNA encoding	PF3D7_0714800	N/A	
PF3D7_0714900	PF3D7_0714900.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:672,735..672,816(-)	tRNA Serine	tRNA encoding	PF3D7_0714900	N/A	
PF3D7_0715000	PF3D7_0715000.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:673,451..674,419(+)	4-nitrophenylphosphatase	protein coding	PF3D7_0715000	PNPase	
PF3D7_0715100	PF3D7_0715100.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:674,610..675,130(-)	C-Myc-binding protein, putative	protein coding	PF3D7_0715100	MYCBP	
PF3D7_0715200	PF3D7_0715200.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:676,061..682,681(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0715200	N/A	
PF3D7_0715300	PF3D7_0715300.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:684,539..686,691(-)	calcium/calmodulin-dependent protein kinase, putative	protein coding	PF3D7_0715300	N/A	
PF3D7_0715400	PF3D7_0715400.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:687,891..688,848(-)	secreted ookinete protein, putative	protein coding	PF3D7_0715400	PSOP20	
PF3D7_0715500	PF3D7_0715500.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:689,543..690,057(-)	ATP synthase subunit epsilon, mitochondrial, putative	protein coding	PF3D7_0715500	N/A	
PF3D7_0715600	PF3D7_0715600.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:691,068..693,332(+)	GTP-binding translation elongation factor tu family protein, putative	protein coding	PF3D7_0715600	N/A	
PF3D7_0715700	PF3D7_0715700.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:694,523..694,882(+)	conserved protein, unknown function	protein coding	PF3D7_0715700	N/A	
PF3D7_0715800	PF3D7_0715800.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:695,600..696,904(-)	drug/metabolite transporter DMT1, putative	protein coding	PF3D7_0715800	DMT1	
PF3D7_0715900	PF3D7_0715900.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:699,239..700,909(+)	cation diffusion facilitator family protein, putative	protein coding	PF3D7_0715900	CDF	
PF3D7_0716000	PF3D7_0716000.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:703,207..706,584(+)	RNA-binding protein, putative	protein coding	PF3D7_0716000	N/A	
PF3D7_0716100	PF3D7_0716100.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:707,699..710,908(-)	protein SDA1, putative	protein coding	PF3D7_0716100	SDA1	
PF3D7_0716200	PF3D7_0716200.1	Plasmodium falciparum 3D7	Pf3D7_07_v3:712,469..714,967(+)	PDCD2 domain-containing protein, putative	protein coding	PF3D7_0716200	N/A	
